,uuid,title,publisher,link,providerPublishTime,type,thumbnail,relatedTickers
271,e92c9773-f9f1-33a8-8e99-810415b0239d,"AMD, Nvidia, C3.ai, and Other AI Stocks Lose Steam After Oracle’s Earnings",Barrons.com,https://finance.yahoo.com/m/e92c9773-f9f1-33a8-8e99-810415b0239d/amd%2C-nvidia%2C-c3.ai%2C-and-other.html,1686667500,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/uuHslKIdZg.S5NK6ngKwWw--~B/aD02NDA7dz0xMjgwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/Barrons.com/d07305172a78f10cec69b03cda999966', 'width': 1280, 'height': 640, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/jDFtIXHOqnLNs5J7y1KGRw--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/Barrons.com/d07305172a78f10cec69b03cda999966', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['ORCL', 'NVDA', 'AMD', 'PLTR']"
272,a6938646-bca5-3c05-8714-111b81b9a79b,10 Under-the-Radar Stocks Billionaires Are Loading Up On,Insider Monkey,https://finance.yahoo.com/news/10-under-radar-stocks-billionaires-191036839.html,1686683436,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/1FaD0NTMV1r01ayoDs1YUQ--~B/aD01MTI7dz03Njg7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/insidermonkey.com/7b218a6a9f440fb62ddc34719bd35fe3', 'width': 768, 'height': 512, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/WDusYKB1.Kk1zaBe6pqNlw--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/insidermonkey.com/7b218a6a9f440fb62ddc34719bd35fe3', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['BRKR', 'FLEX', 'KO', 'CRUS', 'RETA', 'CVX', 'MDT']"
273,4c1e9cbb-808e-3ef2-bf66-00ef5c2e20b7,Warren Buffett Has Held This Stock for Over 34 Years — Why He Will Never Sell,Benzinga,https://finance.yahoo.com/news/warren-buffett-held-stock-over-203335053.html,1686681238,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/1J2rUShkiWyyR6s93BIzcw--~B/aD0xNDA7dz0yNDg7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/Benzinga/ecdd7364d167e2837ae87d71b2a26e56', 'width': 248, 'height': 140, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/u2Lp1QrPhzj0UJXVTi5P9A--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/Benzinga/ecdd7364d167e2837ae87d71b2a26e56', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['BRK-B', 'KO']"
274,ce9d5abb-0ad7-315e-bf19-7daf5f75600d,"Why Coca-Cola, Abercrombie & Fitch, and Stitch Fix Are No-Brainer Buys Right Now",Motley Fool,https://finance.yahoo.com/m/ce9d5abb-0ad7-315e-bf19-7daf5f75600d/why-coca-cola%2C-abercrombie-%26.html,1686663420,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/7z8MR0hEX4ov6CB2WnYWYA--~B/aD0xNDE0O3c9MjEyMTthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/motleyfool.com/db4bddcd645fe4312e4bc152bc74426d', 'width': 2121, 'height': 1414, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/BE06EV0WExs03LGLjHpc9Q--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/motleyfool.com/db4bddcd645fe4312e4bc152bc74426d', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['ANF', 'KO', 'SFIX']"
275,57cf785a-28fd-3a29-91b2-9330c7038a34,Coca-Cola (KO) Stock Sinks As Market Gains: What You Should Know,Zacks,https://finance.yahoo.com/news/coca-cola-ko-stock-sinks-214518361.html,1686606318,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/132juehTNIyEUn7pK7.GPA--~B/aD01MDY7dz05MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/3d7c5b2146ac04ffd51752e17ff2a619', 'width': 900, 'height': 506, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/twDpSkUZEyzUBc0qEMHAqw--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/zacks.com/3d7c5b2146ac04ffd51752e17ff2a619', 'width': 140, 'height': 140, 'tag': '140x140'}]}",['KO']
276,dfad22df-5f58-3bff-92c6-73307214fc62,Where Will Coca-Cola Stock Be in 1 Year?,Motley Fool,https://finance.yahoo.com/m/dfad22df-5f58-3bff-92c6-73307214fc62/where-will-coca-cola-stock-be.html,1686588830,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/buYpS1m3O4_fOW7nd7Egcg--~B/aD0xNDE1O3c9MjExOTthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/motleyfool.com/cfc81262d872dffb7b9a6f89992adbad', 'width': 2119, 'height': 1415, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/uVEL2JEjsZoiGW8WeL13Gw--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/motleyfool.com/cfc81262d872dffb7b9a6f89992adbad', 'width': 140, 'height': 140, 'tag': '140x140'}]}",['KO']
277,ed4ca19b-8d4e-385c-8108-7fb33c44e8c8,The Best Warren Buffett Stocks You Can Buy With Huge Passive Income Potential,Motley Fool,https://finance.yahoo.com/m/ed4ca19b-8d4e-385c-8108-7fb33c44e8c8/the-best-warren-buffett.html,1686573900,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/363Rby7mwZx8LVwQPSjXLQ--~B/aD0xMzY1O3c9MjA0ODthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/motleyfool.com/27c5e412b857f10155c53266fa2defbc', 'width': 2048, 'height': 1365, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/ScAlpDsVwYaHPPRM2WVvQg--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/motleyfool.com/27c5e412b857f10155c53266fa2defbc', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['KO', 'CVX']"
278,7e276f83-d476-3cb1-b27f-c8265b835ffd,3 Stocks to Hold for the Next 20 Years,Motley Fool,https://finance.yahoo.com/m/7e276f83-d476-3cb1-b27f-c8265b835ffd/3-stocks-to-hold-for-the-next.html,1686483000,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/Ces3O9ucT0MP5DHTkz1_YQ--~B/aD0zODQwO3c9NTc2MDthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/motleyfool.com/64f7c3d6f8c46dae0a3b0739e9c9d599', 'width': 5760, 'height': 3840, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/p3eXQj9Z84UTDplsetky.g--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/motleyfool.com/64f7c3d6f8c46dae0a3b0739e9c9d599', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['AAPL', 'PG', 'KO']"
279,cc326765-c543-37f6-9257-934521602e10,Top 20 Countries with Highest Water Consumption,Insider Monkey,https://finance.yahoo.com/news/top-20-countries-highest-water-234541941.html,1686440741,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/xnPUugjhH9rr9ZMpComUSw--~B/aD0zNDE5O3c9MTkyMDthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/insidermonkey.com/372d3f9148a8869b232449736b0e6e3d', 'width': 1920, 'height': 3419, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/40O25Re_yE2IJT9od9OKKg--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/insidermonkey.com/372d3f9148a8869b232449736b0e6e3d', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['KO', 'NSRGY']"
280,fce0f47b-aa83-35a9-855c-bc822b4e6ac0,"Dow Jones Today: Inflation Down, Index Up",Investopedia,https://finance.yahoo.com/m/fce0f47b-aa83-35a9-855c-bc822b4e6ac0/dow-jones-today%3A-inflation.html,1686689127,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/s1lGoVlMo0gvGqGqNvz2bg--~B/aD0zOTAyO3c9NTg1NDthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/investopedia.com/5dc5cfd5fac4cf643df540a9c5cd768f', 'width': 5854, 'height': 3902, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/R0ey2wbtOTxHc_N0mO.6kg--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/investopedia.com/5dc5cfd5fac4cf643df540a9c5cd768f', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['^DJI', 'AAPL', 'INTC', 'AMGN']"
281,77abdce4-6b15-3cc7-b866-839eebc0f415,Apple stock hits record high,Yahoo Finance Video,https://finance.yahoo.com/video/apple-stock-hits-record-high-204208291.html,1686688928,VIDEO,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/3qKRR0NfvwGiocihC3eP.g--~B/aD0xMDgwO3c9MTkyMDthcHBpZD15dGFjaHlvbg--/https://s.yimg.com/os/creatr-uploaded-images/2023-06/1f909610-0a1e-11ee-beff-23665ed32a56', 'width': 1920, 'height': 1080, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/GDB2APgOwoojdQylfawo9Q--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://s.yimg.com/os/creatr-uploaded-images/2023-06/1f909610-0a1e-11ee-beff-23665ed32a56', 'width': 140, 'height': 140, 'tag': '140x140'}]}",['AAPL']
282,f971b717-c102-4331-8efd-0f0e48558e11,Apple downgraded by UBS as analysts say growth will 'remain under pressure',Yahoo Finance,https://finance.yahoo.com/news/apple-downgraded-by-ubs-as-analysts-say-growth-will-remain-under-pressure-192151524.html,1686684111,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/f_yucxjNy888_990nyEmcA--~B/aD0zNDYzO3c9NTE5NTthcHBpZD15dGFjaHlvbg--/https://s.yimg.com/os/creatr-uploaded-images/2021-09/20862950-0f01-11ec-bd9f-3d8e0560fef4', 'width': 5195, 'height': 3463, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/vA_w1XMqB9.VI.erfbg.KA--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://s.yimg.com/os/creatr-uploaded-images/2021-09/20862950-0f01-11ec-bd9f-3d8e0560fef4', 'width': 140, 'height': 140, 'tag': '140x140'}]}",['AAPL']
283,484e23a9-3232-3760-82f1-1fe0dd8486f3,Apple threatens to remove Web3 social network Damus from App Store if it doesn’t end Bitcoin tipping,Fortune,https://finance.yahoo.com/news/apple-threatens-remove-web3-social-184748266.html,1686682068,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/G6_xOVajh5lwYf_fyOCriw--~B/aD0xNDYyO3c9MjA0ODthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/fortune_175/66b13cf6a8431700fcd33f5c0e403aa0', 'width': 2048, 'height': 1462, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/D7YCqroiz1oFHbqBSiotNw--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/fortune_175/66b13cf6a8431700fcd33f5c0e403aa0', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['AAPL', 'COIN']"
284,94669225-28a8-3576-b074-061c763596da,Why Apple Stock Got Cut at Its All-Time High,Barrons.com,https://finance.yahoo.com/m/94669225-28a8-3576-b074-061c763596da/why-apple-stock-got-cut-at.html,1686679800,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/8zPw.FtqE2Qrxu9WxRrKiA--~B/aD02NDA7dz0xMjgwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/Barrons.com/96ec4a07afce080ce4ef6b6a567f6af2', 'width': 1280, 'height': 640, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/XmDRF4SZUztUUZXBVNe2Mw--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/Barrons.com/96ec4a07afce080ce4ef6b6a567f6af2', 'width': 140, 'height': 140, 'tag': '140x140'}]}",['AAPL']
285,85e810bd-2bfc-3ee4-94ba-49b369228b40,"These Stocks Are Moving the Most Today: Oracle, Tesla, Apple, GameStop, and More",Barrons.com,https://finance.yahoo.com/m/85e810bd-2bfc-3ee4-94ba-49b369228b40/these-stocks-are-moving-the.html,1686675600,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/rlNNFo4eHoUC_ZkdxSE0Pw--~B/aD02NDA7dz0xMjgwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/Barrons.com/c015529d80c15fc14ccc2aa565533354', 'width': 1280, 'height': 640, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/Oc7H5WMUQ1SQOLd3nnaKpg--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/Barrons.com/c015529d80c15fc14ccc2aa565533354', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['AAPL', 'TSLA', 'ORCL', 'HD']"
286,e0557554-0191-4cbd-a113-c7196d71efe0,Tesla and Apple aren't the only stocks on a sizzling run — check out airline stocks,Yahoo Finance,https://finance.yahoo.com/news/tesla-and-apple-arent-the-only-stocks-on-a-sizzling-run--check-out-airline-stocks-160903459.html,1686672543,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/VEtlZwOIodBhf_n4c.FIlw--~B/aD0zMTk0O3c9NDgwMDthcHBpZD15dGFjaHlvbg--/https://s.yimg.com/os/creatr-uploaded-images/2023-06/317df7b0-0a04-11ee-9e9e-c304440fdade', 'width': 4800, 'height': 3194, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/ASL2Lw8NuKto4iPraLnvog--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://s.yimg.com/os/creatr-uploaded-images/2023-06/317df7b0-0a04-11ee-9e9e-c304440fdade', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['DAL', 'AAL', 'LUV', 'AAPL', 'TSLA', 'JBLU', 'UAL']"
287,8864da2b-99fc-37e5-bdf1-21249e455c1a,"Top Stock Reports for Apple, UnitedHealth & Eli Lilly",Zacks,https://finance.yahoo.com/news/top-stock-reports-apple-unitedhealth-160200551.html,1686672120,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/TQkU0H.CxMylDmSzBbGZVg--~B/aD02MDE7dz05MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/4431b82fb7536cade95af6a7edc9076b', 'width': 900, 'height': 601, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/FEabaX3sROlKyTaGBHA5Kg--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/zacks.com/4431b82fb7536cade95af6a7edc9076b', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['LLY', 'AAPL', 'UNH', 'WELL', 'WMT']"
288,faa927b8-53a0-3b22-bda4-2dd51cfc1f14,"One Of The Biggest Names In Medicine Just Entered The Obesity Melee. Here's Why Novo, Lilly Still Have An Edge.",Investor's Business Daily,https://finance.yahoo.com/m/faa927b8-53a0-3b22-bda4-2dd51cfc1f14/one-of-the-biggest-names-in.html,1686686581,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/43pZmdaxeiikdqRypWF.Rw--~B/aD01NjM7dz0xMDAwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/ibd.com/f4a933d97db0e3f59b1f1f458c35e9cc', 'width': 1000, 'height': 563, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/D31ypsazDst5PPVRXYOHrw--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/ibd.com/f4a933d97db0e3f59b1f1f458c35e9cc', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['LLY', 'NVO', 'MRK']"
289,dfd35572-64c4-3b0c-a11f-da0ef99e2f1e,Buying Shares of These 2 Biotech Stocks Could Be a Brilliant Move in 5 Years,Motley Fool,https://finance.yahoo.com/m/dfd35572-64c4-3b0c-a11f-da0ef99e2f1e/buying-shares-of-these-2.html,1686579300,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/C_vKo1dE7rpADg8trBmBEA--~B/aD00NTQ4O3c9NjYxMzthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/motleyfool.com/81fe67cf05d16363dd5a578c38020250', 'width': 6613, 'height': 4548, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/kLP879r5exYsCqWctkX5lg--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/motleyfool.com/81fe67cf05d16363dd5a578c38020250', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['NVO', 'VKTX', 'GPCR']"
290,49b57329-6401-3f66-bf87-08ef50582b61,"If You Invested $10,000 in Novo Nordisk in 2018, This Is How Much You Would Have Today",Motley Fool,https://finance.yahoo.com/m/49b57329-6401-3f66-bf87-08ef50582b61/if-you-invested-%2410%2C000-in.html,1686577500,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/cPT_ug7.46RAmrYwf_7eeA--~B/aD0xMzMyO3c9MjI1MTthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/motleyfool.com/0d19d70b32588532e8581ba4ddbcf426', 'width': 2251, 'height': 1332, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/TBdN4mJEm_ZvUdZAAxa5Ig--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/motleyfool.com/0d19d70b32588532e8581ba4ddbcf426', 'width': 140, 'height': 140, 'tag': '140x140'}]}",['NVO']
291,4d655b53-93ea-312b-b398-0cbdc50ae84c,Novo Nordisk A/S - share repurchase programme,GlobeNewswire,https://finance.yahoo.com/news/novo-nordisk-share-repurchase-programme-110000652.html,1686567600,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/IA8XetXMAbOyKXBpUBGPHw--~B/aD00Mjc7dz02MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/globenewswire.com/390a90dca9ab1da0d2c89c641db85b9e', 'width': 600, 'height': 427, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/9H9FGaLRrg2bdOyiS8KgFQ--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/globenewswire.com/390a90dca9ab1da0d2c89c641db85b9e', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['NONOF', 'NVO']"
292,7f675fcd-97f1-3c92-aa60-a510c6f99413,Novo Nordisk invests $2.3 billion in Danish production facility,Reuters,https://finance.yahoo.com/news/novo-nordisk-invests-2-3-061018126.html,1686550218,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/XIFzor4qbKCcHwrvtF7n9A--~B/aD01MzM7dz04MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/reuters-finance.com/bf2d6e3a39bf17a00494591b69f00fe8', 'width': 800, 'height': 533, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/cKxUnis_XaTaK7N_mAks2g--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/reuters-finance.com/bf2d6e3a39bf17a00494591b69f00fe8', 'width': 140, 'height': 140, 'tag': '140x140'}]}",['NVO']
293,77ff592e-49c8-3ddf-b003-c618e2f76f8a,"Novo Nordisk invests DKK 15.9 bn in expansion of manufacturing facilities in Hillerød, Denmark",GlobeNewswire,https://finance.yahoo.com/news/novo-nordisk-invests-dkk-15-060000675.html,1686549600,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/IA8XetXMAbOyKXBpUBGPHw--~B/aD00Mjc7dz02MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/globenewswire.com/390a90dca9ab1da0d2c89c641db85b9e', 'width': 600, 'height': 427, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/9H9FGaLRrg2bdOyiS8KgFQ--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/globenewswire.com/390a90dca9ab1da0d2c89c641db85b9e', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['NONOF', 'NVO']"
294,91c3dd9a-6495-3fe9-bf9e-25b45b3cc611,Better Long-Term Buy: AbbVie or Novo Nordisk?,Motley Fool,https://finance.yahoo.com/m/91c3dd9a-6495-3fe9-bf9e-25b45b3cc611/better-long-term-buy%3A-abbvie.html,1686398700,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/g96l1tA_Y_hgWmBtiNS40Q--~B/aD01NTA0O3c9ODI1NjthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/motleyfool.com/4067af06d4f1664eb2d1620290650072', 'width': 8256, 'height': 5504, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/PYt5cpI4vDu_mSZE2F5n1w--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/motleyfool.com/4067af06d4f1664eb2d1620290650072', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['ABBV', 'NVO']"
295,46d84de1-713a-3293-892b-37415e53531c,"FDA Accepts Vertex (VRTX), CRISPR's BLA Filings for Exa-Cel",Zacks,https://finance.yahoo.com/news/fda-accepts-vertex-vrtx-crisprs-173700825.html,1686332220,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/2ZuhDuDie_37lq4aVERX2Q--~B/aD00MDA7dz02MzU7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/4718122d03716403704541c667907c4e', 'width': 635, 'height': 400, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/t0U5cROjfmDjDBiAm1XzXg--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/zacks.com/4718122d03716403704541c667907c4e', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['CRSP', 'VRTX', 'NVS', 'NVO']"
296,3a4dcb1b-adeb-3b41-a1f3-ac91bb92fe24,Apple's Impressive First Shot and a Messy Crypto Situation,Motley Fool,https://finance.yahoo.com/m/3a4dcb1b-adeb-3b41-a1f3-ac91bb92fe24/apple%27s-impressive-first-shot.html,1686685231,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/wON68XBN9V6017n_maFL6w--~B/aD0xMDgwO3c9MTkyMDthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/motleyfool.com/2b3f7e9ff770d166b5461560af28432a', 'width': 1920, 'height': 1080, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/2nXT2IuOEJb_DG1vF4Bxbg--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/motleyfool.com/2b3f7e9ff770d166b5461560af28432a', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['ADBE', 'DOCU', 'MTN']"
297,d177f705-6e97-3204-9c15-be51dad1a9a7,Will Digital Media Strength Aid Adobe's (ADBE) Q2 Earnings?,Zacks,https://finance.yahoo.com/news/digital-media-strength-aid-adobes-172700333.html,1686677220,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/L2lX7vLLI1O5.1x9fSZDfQ--~B/aD00MDA7dz02MzU7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/28a3cdd1b9331c665d2c1dc8bb1a4ea3', 'width': 635, 'height': 400, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/fHsLA7oxiQXBpqaSl.hCCw--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/zacks.com/28a3cdd1b9331c665d2c1dc8bb1a4ea3', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['ADBE', 'AME']"
298,f4d0b799-2f96-39c2-99b6-f7f333887628,Why Adobe (ADBE) is Poised to Beat Earnings Estimates Again,Zacks,https://finance.yahoo.com/news/why-adobe-adbe-poised-beat-161002275.html,1686672602,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/M2z0wFqvnPw7eaLU0tPuyQ--~B/aD02MzY7dz05MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/0c6f98f4bf655bec3b199bc1a71b8b85', 'width': 900, 'height': 636, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/ml_IW6uskjsyNFznUfnUDA--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/zacks.com/0c6f98f4bf655bec3b199bc1a71b8b85', 'width': 140, 'height': 140, 'tag': '140x140'}]}",['ADBE']
